word	root	source
تخطا	خطو	qalsadi-verbs
تخطف	خطف	qalsadi-verbs
تخفا	خفي	qalsadi-verbs
تخفف	خفف	qalsadi-verbs
تخلا	خلي	qalsadi-verbs
تخلخل	خلخل	qalsadi-verbs
تخلص	خلص	qalsadi-verbs
تخلف	خلف	qalsadi-verbs
تخلق	خلق	qalsadi-verbs
تخلل	خلل	qalsadi-verbs
تخم	وخم	qalsadi-verbs
تخمر	خمر	qalsadi-verbs
تخنث	خنث	qalsadi-verbs
تخندق	خندق	qalsadi-verbs
تخوف	خوف	qalsadi-verbs
تخير	خير	qalsadi-verbs
تخيل	خيل	qalsadi-verbs
تخيم	خيم	qalsadi-verbs
تداخل	دخل	qalsadi-verbs
تدارس	درس	qalsadi-verbs
تدارك	درك	qalsadi-verbs
تداعا	دعي	qalsadi-verbs
تداعب	دعب	qalsadi-verbs
تدافع	دفع	qalsadi-verbs
تداوا	دوي	qalsadi-verbs
تداول	دول	qalsadi-verbs
تداين	دين	qalsadi-verbs
تدبر	دبر	qalsadi-verbs
تدثر	دثر	qalsadi-verbs
تدجج	دجج	qalsadi-verbs
تدحرج	دحرج	qalsadi-verbs
تدخل	دخل	qalsadi-verbs
تدخن	دخن	qalsadi-verbs
تدرب	درب	qalsadi-verbs
تدرج	درج	qalsadi-verbs
تدرع	درع	qalsadi-verbs
تدروش	درش	qalsadi-verbs
تدسس	دسس	qalsadi-verbs
تدعدع	دعد	qalsadi-verbs
تدعم	جذر	qalsadi-verbs
تدفا	دفا	qalsadi-verbs
تدفق	دفق	qalsadi-verbs
تدلا	دلو	qalsadi-verbs
تدلك	دلك	qalsadi-verbs
تدلل	دلل	qalsadi-verbs
تدله	دله	qalsadi-verbs
تدنا	دنا	qalsadi-verbs
تدنا	دنو	qalsadi-verbs
تدنس	دنس	qalsadi-verbs
تدهن	دهن	qalsadi-verbs
تدهور	دهور	qalsadi-verbs
تدين	دين	qalsadi-verbs
تذاءب	ذاب	qalsadi-verbs
تذاكر	ذكر	qalsadi-verbs
تذبذب	ذبذ	qalsadi-verbs
تذرع	ذرع	qalsadi-verbs
تذكر	ذكر	qalsadi-verbs
تذلل	ذلل	qalsadi-verbs
تذمر	ذمر	qalsadi-verbs
تذوق	ذوق	qalsadi-verbs
تراءا	راي	qalsadi-verbs
تراا	راي	qalsadi-verbs
ترابط	ربط	qalsadi-verbs
تراجع	رجع	qalsadi-verbs
تراحم	رحم	qalsadi-verbs
تراخا	رخو	qalsadi-verbs
ترادف	ردف	qalsadi-verbs
تراس	راس	qalsadi-verbs
تراسل	رسل	qalsadi-verbs
تراشق	رشق	qalsadi-verbs
تراص	رصص	qalsadi-verbs
تراصد	رصد	qalsadi-verbs
تراصف	رصف	qalsadi-verbs
تراضا	رضي	qalsadi-verbs
تراغب	رغب	qalsadi-verbs
تراف	راف	qalsadi-verbs
ترافع	رفع	qalsadi-verbs
ترافق	رفق	qalsadi-verbs
تراقا	رقي	qalsadi-verbs
تراقب	رقب	qalsadi-verbs
تراقص	رقص	qalsadi-verbs
تراكض	ركض	qalsadi-verbs
تراكل	ركل	qalsadi-verbs
تراكم	ركم	qalsadi-verbs
ترام	رام	qalsadi-verbs
تراما	رمي	qalsadi-verbs
تراهن	رهن	qalsadi-verbs
تراوح	روح	qalsadi-verbs
تراوغ	روغ	qalsadi-verbs
ترب	ترب	qalsadi-verbs
تربا	ربو	qalsadi-verbs
تربص	ربص	qalsadi-verbs
تربع	ربع	qalsadi-verbs
تربل	ربل	qalsadi-verbs
ترتب	رتب	qalsadi-verbs
ترجا	رجو	qalsadi-verbs
ترجح	رجح	qalsadi-verbs
ترجع	رجع	qalsadi-verbs
ترجف	رجف	qalsadi-verbs
ترجل	رجل	qalsadi-verbs
ترجم	ترجم	qalsadi-verbs
ترح	ترح	qalsadi-verbs
ترحم	رحم	qalsadi-verbs
تردا	ردي	qalsadi-verbs
تردد	ردد	qalsadi-verbs
ترزن	رزن	qalsadi-verbs
ترسب	رسب	qalsadi-verbs
ترسخ	رسخ	qalsadi-verbs
ترسل	رسل	qalsadi-verbs
ترسم	رسم	qalsadi-verbs
ترشح	رشح	qalsadi-verbs
ترشش	رشش	qalsadi-verbs
ترشف	رشف	qalsadi-verbs
ترصد	رصد	qalsadi-verbs
ترصع	رصع	qalsadi-verbs
ترصف	رصف	qalsadi-verbs
ترضا	رضو	qalsadi-verbs
ترطب	رطب	qalsadi-verbs
ترعبل	رعب	qalsadi-verbs
ترعرع	رعرع	qalsadi-verbs
ترف	ترف	qalsadi-verbs
ترفع	رفع	qalsadi-verbs
ترفق	رفق	qalsadi-verbs
ترفل	رفل	qalsadi-verbs
ترفه	رفه	qalsadi-verbs
ترقا	رقي	qalsadi-verbs
ترقب	رقب	qalsadi-verbs
ترقرق	رقرق	qalsadi-verbs
ترقع	رقع	qalsadi-verbs
ترقق	رقق	qalsadi-verbs
ترك	ترك	qalsadi-verbs
تركب	ركب	qalsadi-verbs
تركز	جذر	qalsadi-verbs
تركل	ركل	qalsadi-verbs
تركن	ركن	qalsadi-verbs
ترمرم	رمرم	qalsadi-verbs
ترمل	رمل	qalsadi-verbs
ترمم	رمم	qalsadi-verbs
ترنح	رنح	qalsadi-verbs
ترنق	رنق	qalsadi-verbs
ترنم	رنم	qalsadi-verbs
ترهب	رهب	qalsadi-verbs
ترهل	رهل	qalsadi-verbs
تروا	روي	qalsadi-verbs
تروح	روح	qalsadi-verbs
تروض	روض	qalsadi-verbs
تروع	روع	qalsadi-verbs
ترول	رول	qalsadi-verbs
تريث	ريث	qalsadi-verbs
تريض	روض	qalsadi-verbs
تزاحف	زحف	qalsadi-verbs
تزاحم	زحم	qalsadi-verbs
تزامن	زمن	qalsadi-verbs
تزاهد	زهد	qalsadi-verbs
تزاهر	زهر	qalsadi-verbs
تزاوج	زوج	qalsadi-verbs
تزاور	زور	qalsadi-verbs
تزايد	زيد	qalsadi-verbs
تزبب	زبب	qalsadi-verbs
تزحزح	زحزح	qalsadi-verbs
تزحلق	زحلق	qalsadi-verbs
تزخرف	زخرف	qalsadi-verbs
تزعزع	زعزع	qalsadi-verbs
تزعم	زعم	qalsadi-verbs
تزكا	زكي	qalsadi-verbs
تزلج	زلج	qalsadi-verbs
تزلزل	زلزل	qalsadi-verbs
تزلف	زلف	qalsadi-verbs
تزمت	زمت	qalsadi-verbs
تزمخر	زمخ	qalsadi-verbs
تزمزم	زمزم	qalsadi-verbs
تزمل	زمل	qalsadi-verbs
تزندق	زند	qalsadi-verbs
تزهد	زهد	qalsadi-verbs
تزوج	زوج	qalsadi-verbs
تزود	زود	qalsadi-verbs
تزيا	زيي	qalsadi-verbs
تزين	زين	qalsadi-verbs
تساءل	سال	qalsadi-verbs
تساب	سبب	qalsadi-verbs
تسابق	سبق	qalsadi-verbs
تساجل	سجل	qalsadi-verbs
تسار	سرر	qalsadi-verbs
تسارع	سرع	qalsadi-verbs
تسافد	سفد	qalsadi-verbs
تساقا	سقي	qalsadi-verbs
تساقط	سقط	qalsadi-verbs
تساكب	سكب	qalsadi-verbs
تساكن	سكن	qalsadi-verbs
تسالم	سلم	qalsadi-verbs
تساما	سمو	qalsadi-verbs
تسامح	سمح	qalsadi-verbs
تسامر	سمر	qalsadi-verbs
تسامع	سمع	qalsadi-verbs
تساهل	سهل	qalsadi-verbs
تساوا	سوي	qalsadi-verbs
تساوم	سوم	qalsadi-verbs
تساير	سير	qalsadi-verbs
تسايف	سيف	qalsadi-verbs
تسايل	سيل	qalsadi-verbs
تسبب	سبب	qalsadi-verbs
تستر	ستر	qalsadi-verbs
تسجل	سجل	qalsadi-verbs
تسخر	سخر	qalsadi-verbs
تسدد	سدد	qalsadi-verbs
تسدر	سدر	qalsadi-verbs
تسرب	سرب	qalsadi-verbs
تسربل	سربل	qalsadi-verbs
تسرح	سرح	qalsadi-verbs
تسرع	سرع	qalsadi-verbs
تسرول	سرول	qalsadi-verbs
تسطح	سطح	qalsadi-verbs
تسع	تسع	qalsadi-verbs
تسعر	جذر	qalsadi-verbs
تسفد	سفد	qalsadi-verbs
تسفر	سفر	qalsadi-verbs
تسفل	سفل	qalsadi-verbs
تسفه	سفه	qalsadi-verbs
تسقط	سقط	qalsadi-verbs
تسكع	سكع	qalsadi-verbs
تسكن	سكن	qalsadi-verbs
تسلا	سلو	qalsadi-verbs
تسلح	سلح	qalsadi-verbs
تسلخ	سلخ	qalsadi-verbs
تسلسل	سلسل	qalsadi-verbs
تسلط	سلط	qalsadi-verbs
تسلطن	سلطن	qalsadi-verbs
تسلف	سلف	qalsadi-verbs
تسلق	سلق	qalsadi-verbs
تسلل	سلل	qalsadi-verbs
تسلم	سلم	qalsadi-verbs
تسما	سمو	qalsadi-verbs
تسمر	سمر	qalsadi-verbs
تسمع	سمع	qalsadi-verbs
تسمم	سمم	qalsadi-verbs
تسنا	سني	qalsadi-verbs
تسنم	سنم	qalsadi-verbs
تسنن	سنن	qalsadi-verbs
تسهد	سهد	qalsadi-verbs
تسهل	سهل	qalsadi-verbs
تسوا	سوي	qalsadi-verbs
تسور	سور	qalsadi-verbs
تسوس	سوس	qalsadi-verbs
تسوق	سوق	qalsadi-verbs
تسول	سول	qalsadi-verbs
تسول	سال	qalsadi-verbs
تسيطر	سيطر	qalsadi-verbs
تشاءا	شاو	qalsadi-verbs
تشاءم	شام	qalsadi-verbs
تشابك	شبك	qalsadi-verbs
تشابه	شبه	qalsadi-verbs
تشاتم	شتم	qalsadi-verbs
تشاجر	شجر	qalsadi-verbs
تشاح	شحح	qalsadi-verbs
تشاحن	شحن	qalsadi-verbs
تشاد	شدد	qalsadi-verbs
تشارس	شرس	qalsadi-verbs
تشارط	شرط	qalsadi-verbs
تشارك	شرك	qalsadi-verbs
تشازر	شزر	qalsadi-verbs
تشاغب	شغب	qalsadi-verbs
تشاغل	شغل	qalsadi-verbs
تشاكا	شكو	qalsadi-verbs
تشاكس	شكس	qalsadi-verbs
تشاكل	شكل	qalsadi-verbs
تشامخ	شمخ	qalsadi-verbs
تشانق	شنق	qalsadi-verbs
تشاور	شور	qalsadi-verbs
تشايخ	شيخ	qalsadi-verbs
تشايع	شيع	qalsadi-verbs
تشبب	شبب	qalsadi-verbs
تشبث	شبث	qalsadi-verbs
تشبع	شبع	qalsadi-verbs
تشبك	شبك	qalsadi-verbs
تشبه	شبه	qalsadi-verbs
تشتت	شتت	qalsadi-verbs
تشجع	شجع	qalsadi-verbs
تشخص	شخص	qalsadi-verbs
تشدد	شدد	qalsadi-verbs
تشدق	شدق	qalsadi-verbs
تشذب	شذب	qalsadi-verbs
تشرد	شرد	qalsadi-verbs
تشرذم	جذر	qalsadi-verbs
تشرف	شرف	qalsadi-verbs
تشظا	شظي	qalsadi-verbs
تشعب	شعب	qalsadi-verbs
تشعث	شعث	qalsadi-verbs
تشعشع	شعشع	qalsadi-verbs
تشعل	شعل	qalsadi-verbs
تشفا	شفي	qalsadi-verbs
تشفع	شفع	qalsadi-verbs
تشقق	شقق	qalsadi-verbs
تشكا	شكو	qalsadi-verbs
تشكر	شكر	qalsadi-verbs
تشكك	شكك	qalsadi-verbs
تشكل	شكل	qalsadi-verbs
تشلشل	شلشل	qalsadi-verbs
تشمت	شمت	qalsadi-verbs
تشمر	شمر	qalsadi-verbs
تشمس	شمس	qalsadi-verbs
تشمم	شمم	qalsadi-verbs
تشنج	شنج	qalsadi-verbs
تشنن	شنن	qalsadi-verbs
تشها	شهو	qalsadi-verbs
تشهد	شهد	qalsadi-verbs
تشوش	شوش	qalsadi-verbs
تشوف	شوف	qalsadi-verbs
تشوق	شوق	qalsadi-verbs
تشوه	شوه	qalsadi-verbs
تشيطن	شطن	qalsadi-verbs
تشيطن	شيطن	qalsadi-verbs
تشيع	شيع	qalsadi-verbs
تصابا	صبو،صبي	qalsadi-verbs
تصاحب	صحب	qalsadi-verbs
تصاخب	صخب	qalsadi-verbs
تصادف	صدف	qalsadi-verbs
تصادق	صدق	qalsadi-verbs
تصادم	صدم	qalsadi-verbs
تصارخ	صرخ	qalsadi-verbs
تصارع	صرع	qalsadi-verbs
تصاعب	صعب	qalsadi-verbs
تصاعد	صعد	qalsadi-verbs
تصاغر	صغر	qalsadi-verbs
تصاف	صفف	qalsadi-verbs
تصافا	صفو	qalsadi-verbs
تصافح	صفح	qalsadi-verbs
تصافع	صفع	qalsadi-verbs
تصالح	صلح	qalsadi-verbs
تصاهر	صهر	qalsadi-verbs
تصاهل	صهل	qalsadi-verbs
تصاول	صول	qalsadi-verbs
تصايح	صيح	qalsadi-verbs
تصبب	صبب	qalsadi-verbs
تصبح	صبح	qalsadi-verbs
تصبر	صبر	qalsadi-verbs
تصبن	صبن	qalsadi-verbs
تصحح	صحح	qalsadi-verbs
تصدا	صدي	qalsadi-verbs
تصدر	صدر	qalsadi-verbs
تصدع	صدع	qalsadi-verbs
تصدق	صدق	qalsadi-verbs
تصرف	صرف	qalsadi-verbs
تصرم	صرم	qalsadi-verbs
تصعب	صعب	qalsadi-verbs
تصعلك	صعل	qalsadi-verbs
تصفح	صفح	qalsadi-verbs
تصلب	صلب	qalsadi-verbs
تصنع	صنع	qalsadi-verbs
تصنف	صنف	qalsadi-verbs
تصور	صور	qalsadi-verbs
تصوف	صوف	qalsadi-verbs
تصون	صون	qalsadi-verbs
تصيد	صيد	qalsadi-verbs
تصيف	صيف	qalsadi-verbs
تضاءل	ضال	qalsadi-verbs
تضاجع	ضجع	qalsadi-verbs
تضاحك	ضحك	qalsadi-verbs
تضاد	ضدد	qalsadi-verbs
تضارب	ضرب	qalsadi-verbs
تضاعف	ضعف	qalsadi-verbs
تضاغط	ضغط	qalsadi-verbs
تضاغن	ضغن	qalsadi-verbs
تضافر	ضفر	qalsadi-verbs
تضام	ضمم	qalsadi-verbs
تضامن	ضمن	qalsadi-verbs
تضايق	ضيق	qalsadi-verbs
تضجر	جذر	qalsadi-verbs
تضخم	ضخم	qalsadi-verbs
تضرج	ضرج	qalsadi-verbs
تضرر	ضرر	qalsadi-verbs
تضرع	ضرع	qalsadi-verbs
تضرم	ضرم	qalsadi-verbs
تضعضع	ضعضع	qalsadi-verbs
تضلع	ضلع	qalsadi-verbs
تضمخ	ضمخ	qalsadi-verbs
تضمد	ضمد	qalsadi-verbs
تضمر	ضمر	qalsadi-verbs
تضمن	ضمن	qalsadi-verbs
تضوا	ضوا	qalsadi-verbs
تضور	ضور	qalsadi-verbs
تضوع	ضوع	qalsadi-verbs
تضيق	ضيق	qalsadi-verbs
تطابق	طبق	qalsadi-verbs
تطاحن	جذر	qalsadi-verbs
تطارح	طرح	qalsadi-verbs
تطارد	طرد	qalsadi-verbs
تطاطا	طاطا	qalsadi-verbs
تطاعن	طعن	qalsadi-verbs
تطامن	طاطا	qalsadi-verbs
تطاوع	طوع	qalsadi-verbs
تطاول	طول	qalsadi-verbs
تطاير	طير	qalsadi-verbs
تطبب	طبب	qalsadi-verbs
تطبع	طبع	qalsadi-verbs
تطبق	طبق	qalsadi-verbs
تطرب	طرب	qalsadi-verbs
تطرز	طرز	qalsadi-verbs
تطرف	طرف	qalsadi-verbs
تطرق	طرق	qalsadi-verbs
تطفل	طفل	qalsadi-verbs
تطلب	طلب	qalsadi-verbs
تطلع	طلع	qalsadi-verbs
تطهر	طهر	qalsadi-verbs
تطور	طور	qalsadi-verbs
تطوس	طوس	qalsadi-verbs
تطوع	طوع	qalsadi-verbs
تطوف	طوف	qalsadi-verbs
تطول	طول	qalsadi-verbs
تطيب	طيب	qalsadi-verbs
تطير	طير	qalsadi-verbs
تطيف	طيف	qalsadi-verbs
تظافر	ظفر	qalsadi-verbs
تظاهر	ظهر	qalsadi-verbs
تظلل	ظلل	qalsadi-verbs
تظلم	ظلم	qalsadi-verbs
تعادا	عدي	qalsadi-verbs
تعادل	عدل	qalsadi-verbs
تعارض	عرض	qalsadi-verbs
تعارف	عرف	qalsadi-verbs
تعارك	عرك	qalsadi-verbs
تعازا	عزي	qalsadi-verbs
تعازل	عزل	qalsadi-verbs
تعاسر	جذر	qalsadi-verbs
تعاشر	عشر	qalsadi-verbs
تعاض	عضض	qalsadi-verbs
تعاضد	عضد	qalsadi-verbs
تعاطا	عطي	qalsadi-verbs
تعاطف	عطف	qalsadi-verbs
تعاظل	عظل	qalsadi-verbs
تعاظم	عظم	qalsadi-verbs
تعافا	عفو	qalsadi-verbs
تعاقب	عقب	qalsadi-verbs
تعاقد	عقد	qalsadi-verbs
تعاكس	جذر	qalsadi-verbs
تعالا	علو	qalsadi-verbs
تعالج	علج	qalsadi-verbs
تعالم	علم	qalsadi-verbs
تعاما	عمي	qalsadi-verbs
تعامل	عمل	qalsadi-verbs
تعاند	عند	qalsadi-verbs
تعانق	عنق	qalsadi-verbs
تعاهد	عهد	qalsadi-verbs
تعاور	عور	qalsadi-verbs
تعاون	عون	qalsadi-verbs
تعايب	عيب	qalsadi-verbs
تعاير	عير	qalsadi-verbs
تعايش	عيش	qalsadi-verbs
تعب	تعب	qalsadi-verbs
تعبد	عبد	qalsadi-verbs
تعبس	عبس	qalsadi-verbs
تعتع	تعتع	qalsadi-verbs
تعثر	عثر	qalsadi-verbs
تعجب	عجب	qalsadi-verbs
تعجرف	عجر	qalsadi-verbs
تعجل	عجل	qalsadi-verbs
تعجن	عجن	qalsadi-verbs
تعدا	عدو	qalsadi-verbs
تعدد	عدد	qalsadi-verbs
تعذب	عذب	qalsadi-verbs
تعذر	عذر	qalsadi-verbs
تعرا	عري	qalsadi-verbs
تعرب	عرب	qalsadi-verbs
تعرج	عرج	qalsadi-verbs
تعرض	عرض	qalsadi-verbs
تعرف	عرف	qalsadi-verbs
تعرق	عرق	qalsadi-verbs
تعرقل	عرقل	qalsadi-verbs
تعزب	عزب	qalsadi-verbs
تعزز	عزز	qalsadi-verbs
تعس	تعس	qalsadi-verbs
تعسر	عسر	qalsadi-verbs
تعسف	عسف	qalsadi-verbs
تعشا	عشو	qalsadi-verbs
تعشق	عشق	qalsadi-verbs
تعصا	عصي	qalsadi-verbs
تعصب	عصب	qalsadi-verbs
تعصر	عصر	qalsadi-verbs
تعطر	عطر	qalsadi-verbs
تعطش	عطش	qalsadi-verbs
تعطف	عطف	qalsadi-verbs
تعطل	عطل	qalsadi-verbs
تعظل	عظل	qalsadi-verbs
تعظم	عظم	qalsadi-verbs
تعفر	عفر	qalsadi-verbs
تعفرت	عفر	qalsadi-verbs
تعفف	عفف	qalsadi-verbs
تعفن	عفن	qalsadi-verbs
تعقب	عقب	qalsadi-verbs
تعقد	عقد	qalsadi-verbs
تعقل	عقل	qalsadi-verbs
تعكز	عكز	qalsadi-verbs
تعلا	علو	qalsadi-verbs
تعلف	علف	qalsadi-verbs
تعلق	علق	qalsadi-verbs
تعلل	علل	qalsadi-verbs
تعلم	علم	qalsadi-verbs
تعمج	عمج	qalsadi-verbs
تعمد	عمد	qalsadi-verbs
تعمق	عمق	qalsadi-verbs
تعمم	عمم	qalsadi-verbs
تعنا	عني	qalsadi-verbs
تعهد	عهد	qalsadi-verbs
تعوج	عوج	qalsadi-verbs
تعود	عود	qalsadi-verbs
تعوذ	عوذ	qalsadi-verbs
تعوض	عوض	qalsadi-verbs
تعوق	عوق	qalsadi-verbs
تعيش	عيش	qalsadi-verbs
تعين	عين	qalsadi-verbs
تغابا	غبي	qalsadi-verbs
تغابط	غبط	qalsadi-verbs
تغابن	غبن	qalsadi-verbs
تغازل	غزل	qalsadi-verbs
تغاضا	غضي	qalsadi-verbs
تغافل	غفل	qalsadi-verbs
تغالب	جذر	qalsadi-verbs
تغالط	غلط	qalsadi-verbs
تغامز	غمز	qalsadi-verbs
تغامس	غمس	qalsadi-verbs
تغامض	غمض	qalsadi-verbs
تغانا	غني	qalsadi-verbs
تغاوا	غوي	qalsadi-verbs
تغاور	غور	qalsadi-verbs
تغايب	غيب	qalsadi-verbs
تغاير	غير	qalsadi-verbs
تغدا	غدو	qalsadi-verbs
تغذا	غذو	qalsadi-verbs
تغرب	غرب	qalsadi-verbs
تغرد	غرد	qalsadi-verbs
تغرغر	غرغر	qalsadi-verbs
تغزل	غزل	qalsadi-verbs
تغشا	غشي	qalsadi-verbs
تغشم	غشم	qalsadi-verbs
تغضب	غضب	qalsadi-verbs
تغضن	غضن	qalsadi-verbs
تغطا	غطو	qalsadi-verbs
تغطرس	غطر	qalsadi-verbs
تغطرف	غطر	qalsadi-verbs
تغفل	غفل	qalsadi-verbs
تغلب	غلب	qalsadi-verbs
تغلغل	غلغل	qalsadi-verbs
تغلف	غلف	qalsadi-verbs
تغمد	غمد	qalsadi-verbs
تغمغم	غمغم	qalsadi-verbs
تغنا	غني	qalsadi-verbs
تغنج	غنج	qalsadi-verbs
تغنم	غنم	qalsadi-verbs
تغور	غور	qalsadi-verbs
تغوط	غوط	qalsadi-verbs
تغيب	غيب	qalsadi-verbs
تغير	غير	qalsadi-verbs
تغيظ	غيظ	qalsadi-verbs
تغيل	غيل	qalsadi-verbs
تغيم	غيم	qalsadi-verbs
تف	تفف	qalsadi-verbs
تفاءل	فال	qalsadi-verbs
تفاتح	فتح	qalsadi-verbs
تفاجر	فجر	qalsadi-verbs
تفاحش	فحش	qalsadi-verbs
تفاخر	فخر	qalsadi-verbs
تفادا	فدي	qalsadi-verbs
تفارق	فرق	qalsadi-verbs
تفاسح	فسح	qalsadi-verbs
تفاسخ	فسخ	qalsadi-verbs
تفاسد	فسد	qalsadi-verbs
تفاصح	فصح	qalsadi-verbs
تفاضح	فضح	qalsadi-verbs
تفاضل	فضل	qalsadi-verbs
تفاعل	فعل	qalsadi-verbs
تفاقد	فقد	qalsadi-verbs
تفاقم	فقم	qalsadi-verbs
تفاكه	فكه	qalsadi-verbs
تفانا	فني	qalsadi-verbs
تفاهم	فهم	qalsadi-verbs
تفاوت	فوت	qalsadi-verbs
تفاوض	فوض	qalsadi-verbs
تفاوه	فوه	qalsadi-verbs
تفتت	فتت	qalsadi-verbs
تفتح	فتح	qalsadi-verbs
تفتر	فتر	qalsadi-verbs
تفتق	فتق	qalsadi-verbs
تفتك	فتك	qalsadi-verbs
تفتل	فتل	qalsadi-verbs
تفجر	فجر	qalsadi-verbs
تفجع	فجع	qalsadi-verbs
تفحش	فحش	qalsadi-verbs
تفحص	فحص	qalsadi-verbs
تفخر	فخر	qalsadi-verbs
تفرج	فرج	qalsadi-verbs
تفرد	فرد	qalsadi-verbs
تفرس	فرس	qalsadi-verbs
تفرع	فرع	qalsadi-verbs
تفرعن	فرعن	qalsadi-verbs
تفرغ	فرغ	qalsadi-verbs
تفرق	فرق	qalsadi-verbs
تفرقع	فرقع	qalsadi-verbs
تفرنج	فرنج	qalsadi-verbs
تفرنس	فرنس	qalsadi-verbs
تفزر	فزر	qalsadi-verbs
تفسح	فسح	qalsadi-verbs
تفسخ	فسخ	qalsadi-verbs
تفسر	فسر	qalsadi-verbs
تفشا	فشو	qalsadi-verbs
تفصح	فصح	qalsadi-verbs
تفصد	فصد	qalsadi-verbs
تفصل	فصل	qalsadi-verbs
تفضا	فضي	qalsadi-verbs
تفضل	فضل	qalsadi-verbs
تفطر	فطر	qalsadi-verbs
تفطن	فطن	qalsadi-verbs
تفقا	فقا	qalsadi-verbs
تفقد	فقد	qalsadi-verbs
تفقص	فقص	qalsadi-verbs
تفقفق	فقف	qalsadi-verbs
تفقم	فقم	qalsadi-verbs
تفقه	فقه	qalsadi-verbs
تفكر	فكر	qalsadi-verbs
تفكك	فكك	qalsadi-verbs
تفكه	فكه	qalsadi-verbs
تفل	تفل	qalsadi-verbs
تفلا	فلي	qalsadi-verbs
تفلت	فلت	qalsadi-verbs
تفلج	فلج	qalsadi-verbs
تفلح	فلح	qalsadi-verbs
تفلسف	فلسف	qalsadi-verbs
تفلق	فلق	qalsadi-verbs
تفنن	فنن	qalsadi-verbs
تفه	تفه	qalsadi-verbs
تفهم	فهم	qalsadi-verbs
تفوق	فوق	qalsadi-verbs
تفوه	فوه	qalsadi-verbs
تفيا	فيا	qalsadi-verbs
تفيش	فيش	qalsadi-verbs
تقابل	قبل	qalsadi-verbs
تقاتل	قتل	qalsadi-verbs
تقادم	قدم	qalsadi-verbs
تقاذف	قذف	qalsadi-verbs
تقارب	قرب	qalsadi-verbs
تقارص	قرص	qalsadi-verbs
تقارض	قرض	qalsadi-verbs
تقارظ	قرظ	qalsadi-verbs
تقارع	قرع	qalsadi-verbs
تقارن	قرن	qalsadi-verbs
تقاسم	قسم	qalsadi-verbs
تقاصر	جذر	qalsadi-verbs
تقاصف	قصف	qalsadi-verbs
تقاضا	قضي	qalsadi-verbs
تقاطر	قطر	qalsadi-verbs
تقاطع	قطع	qalsadi-verbs
تقاعد	قعد	qalsadi-verbs
تقاعس	قعس	qalsadi-verbs
تقافز	قفز	qalsadi-verbs
تقالد	قلد	qalsadi-verbs
تقامر	قمر	qalsadi-verbs
تقاوا	قوي	qalsadi-verbs
تقاول	قول	qalsadi-verbs
تقاوم	قوم	qalsadi-verbs
تقايض	قيض	qalsadi-verbs
تقايل	قيل	qalsadi-verbs
تقبب	قبب	qalsadi-verbs
تقبض	قبض	qalsadi-verbs
تقبل	قبل	qalsadi-verbs
تقحم	قحم	qalsadi-verbs
تقدد	قدد	qalsadi-verbs
تقدر	قدر	qalsadi-verbs
تقدس	قدس	qalsadi-verbs
تقدم	قدم	qalsadi-verbs
تقذر	جذر	qalsadi-verbs
تقرب	قرب	qalsadi-verbs
تقرح	جذر	qalsadi-verbs
تقرر	قرر	qalsadi-verbs
تقرفص	قرفص	qalsadi-verbs
تقزز	قزز	qalsadi-verbs
تقزم	قزم	qalsadi-verbs
تقسم	قسم	qalsadi-verbs
تقشر	قشر	qalsadi-verbs
تقشط	قشط	qalsadi-verbs
تقشع	قشع	qalsadi-verbs
تقشف	قشف	qalsadi-verbs
تقصا	قصو	qalsadi-verbs
تقصد	قصد	qalsadi-verbs
تقصص	قصص	qalsadi-verbs
تقصف	قصف	qalsadi-verbs
تقضا	قضي	qalsadi-verbs
تقضب	قضب	qalsadi-verbs
تقطر	قطر	qalsadi-verbs
تقطع	قطع	qalsadi-verbs
تقعد	قعد	qalsadi-verbs
تقعر	قعر	qalsadi-verbs
تقفا	قفو	qalsadi-verbs
تقلا	قلو	qalsadi-verbs
تقلب	قلب	qalsadi-verbs
تقلد	قلد	qalsadi-verbs
تقلص	قلص	qalsadi-verbs
تقلع	قلع	qalsadi-verbs
تقلقل	قلقل	qalsadi-verbs
تقمص	قمص	qalsadi-verbs
تقمم	قمم	qalsadi-verbs
تقنص	قنص	qalsadi-verbs
تقنع	قنع	qalsadi-verbs
تقهقر	قهقر	qalsadi-verbs
تقوا	قوي	qalsadi-verbs
تقوت	قوت	qalsadi-verbs
تقوس	قوس	qalsadi-verbs
تقوض	قوض	qalsadi-verbs
تقوقع	جذر	qalsadi-verbs
تقول	قول	qalsadi-verbs
تقوم	قوم	qalsadi-verbs
تقيا	قيا	qalsadi-verbs
تقيح	قيح	qalsadi-verbs
تقيد	قيد	qalsadi-verbs
تقيض	قيض	qalsadi-verbs
تقيف	قيف	qalsadi-verbs
تقيل	قيل	qalsadi-verbs
تقين	قين	qalsadi-verbs
تكء	وكا	qalsadi-verbs
تكابر	كبر	qalsadi-verbs
تكاتب	كتب	qalsadi-verbs
تكاتف	كتف	qalsadi-verbs
تكاتم	كتم	qalsadi-verbs
تكاثر	كثر	qalsadi-verbs
تكاثف	كثف	qalsadi-verbs
