word	vocalized	type	category	lemma	stem	tags	source
اوهاتي	أوهاتي	حرف	كلمات شائعة	اوهاتي	اوهاتي		stopwords-kalimat-extra
اوهاتي	أَوَهَاتِي	اسم	اسم إشارة	هاتي	هاتي	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهاتين	أوهاتين	حرف	كلمات شائعة	اوهاتين	اوهاتين		stopwords-kalimat-extra
اوهاتين	أَوَهَاتَيْن	اسم	اسم إشارة	هاتين	هاتين	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهاذين	أَوَهَاذَيْن	اسم	اسم إشارة	هاذين	هاذين	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهاهنا	أوهاهنا	حرف	كلمات شائعة	اوهاهنا	اوهاهنا		stopwords-kalimat-extra
اوهاهنا	أَوَهَاهُنَا	اسم	اسم إشارة	هاهنا	هاهنا	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهذا	أوهذا	حرف	كلمات شائعة	اوهذا	اوهذا		stopwords-kalimat-extra
اوهذا	أَوَهَذَا	اسم	اسم إشارة	هذا	هذا	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهذان	أوهذان	حرف	كلمات شائعة	اوهذان	اوهذان		stopwords-kalimat-extra
اوهذان	أَوَهَذَان	اسم	اسم إشارة	هذان	هذان	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهذه	أوهذه	حرف	كلمات شائعة	اوهذه	اوهذه		stopwords-kalimat-extra
اوهذه	أَوَهَذِه	اسم	اسم إشارة	هذه	هذه	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهكذا	أوهكذا	حرف	كلمات شائعة	اوهكذا	اوهكذا		stopwords-kalimat-extra
اوهكذا	أَوَهَكَذَا	اسم	اسم إشارة	هكذا	هكذا	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهم	أوهم	حرف	كلمات شائعة	اوهم	اوهم		stopwords-kalimat-extra
اوهم	أَوَهُم	ضمير	ضمير منفصل	هم	هم	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهما	أوهما	حرف	كلمات شائعة	اوهما	اوهما		stopwords-kalimat-extra
اوهما	أَوَهُمَا	ضمير	ضمير منفصل	هما	هما	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهن	أوهن	حرف	كلمات شائعة	اوهن	اوهن		stopwords-kalimat-extra
اوهن	أَوَهُنّ	ضمير	ضمير منفصل	هن	هن	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهنا	أوهنا	حرف	كلمات شائعة	اوهنا	اوهنا		stopwords-kalimat-extra
اوهنا	أَوَهُنَا	اسم	اسم إشارة	هنا	هنا	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهناك	أوهناك	حرف	كلمات شائعة	اوهناك	اوهناك		stopwords-kalimat-extra
اوهناك	أَوَهُنَاك	اسم	اسم إشارة	هناك	هناك	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهنالك	أوهنالك	حرف	كلمات شائعة	اوهنالك	اوهنالك		stopwords-kalimat-extra
اوهنالك	أَوَهُنَالِك	اسم	اسم إشارة	هنالك	هنالك	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهو	أوهو	حرف	كلمات شائعة	اوهو	اوهو		stopwords-kalimat-extra
اوهو	أَوَهُو	ضمير	ضمير منفصل	هو	هو	معطوف:عطف:استفهام	stopwords-kalimat-forms
اوهي	أوهي	حرف	كلمات شائعة	اوهي	اوهي		stopwords-kalimat-extra
اوهي	أَوَهِي	ضمير	ضمير منفصل	هي	هي	معطوف:عطف:استفهام	stopwords-kalimat-forms
اووراء	أَوَوَرَاء	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام	stopwords-kalimat-forms
اووراءك	أَوَوَرَاءكِ	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اووراءكم	أَوَوَرَاءكُمْ	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اووراءكما	أَوَوَرَاءكُمَا	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اووراءكن	أَوَوَرَاءكُنَّ	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اووراءنا	أَوَوَرَاءنَا	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اووراءه	أَوَوَرَاءهُ	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف:لايجر:T	stopwords-kalimat-forms
اووراءها	أَوَوَرَاءهَا	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اووراءهم	أَوَوَرَاءهُمْ	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف:لايجر	stopwords-kalimat-forms
اووراءهما	أَوَوَرَاءهُمَا	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف:لايجر	stopwords-kalimat-forms
اووراءهن	أَوَوَرَاءهُنَّ	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف:لايجر	stopwords-kalimat-forms
اووراءي	أَوَوَرَائِي	اسم	ظرف مكان	وراء	وراء	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اويمين	أويمين	حرف	كلمات شائعة	اويمين	اويمين		stopwords-kalimat-extra
اويمين	أَوَيَمِين	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام	stopwords-kalimat-forms
اويمينك	أويمينك	حرف	كلمات شائعة	اويمينك	اويمينك		stopwords-kalimat-extra
اويمينك	أَوَيَمِينكِ	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اويمينكم	أويمينكم	حرف	كلمات شائعة	اويمينكم	اويمينكم		stopwords-kalimat-extra
اويمينكم	أَوَيَمِينكُمْ	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اويمينكما	أويمينكما	حرف	كلمات شائعة	اويمينكما	اويمينكما		stopwords-kalimat-extra
اويمينكما	أَوَيَمِينكُمَا	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اويمينكن	أويمينكن	حرف	كلمات شائعة	اويمينكن	اويمينكن		stopwords-kalimat-extra
اويمينكن	أَوَيَمِينكُنَّ	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اويميننا	أويميننا	حرف	كلمات شائعة	اويميننا	اويميننا		stopwords-kalimat-extra
اويميننا	أَوَيَمِيننَا	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اويمينه	أويمينه	حرف	كلمات شائعة	اويمينه	اويمينه		stopwords-kalimat-extra
اويمينه	أَوَيَمِينهُ	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف:لايجر:T	stopwords-kalimat-forms
اويمينها	أويمينها	حرف	كلمات شائعة	اويمينها	اويمينها		stopwords-kalimat-extra
اويمينها	أَوَيَمِينهَا	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اويمينهم	أويمينهم	حرف	كلمات شائعة	اويمينهم	اويمينهم		stopwords-kalimat-extra
اويمينهم	أَوَيَمِينهُمْ	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف:لايجر	stopwords-kalimat-forms
اويمينهما	أويمينهما	حرف	كلمات شائعة	اويمينهما	اويمينهما		stopwords-kalimat-extra
اويمينهما	أَوَيَمِينهُمَا	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف:لايجر	stopwords-kalimat-forms
اويمينهن	أويمينهن	حرف	كلمات شائعة	اويمينهن	اويمينهن		stopwords-kalimat-extra
اويمينهن	أَوَيَمِينهُنَّ	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف:لايجر	stopwords-kalimat-forms
اويميني	أويميني	حرف	كلمات شائعة	اويميني	اويميني		stopwords-kalimat-extra
اويميني	أَوَيَمِينِي	اسم	ظرف مكان	يمين	يمين	معطوف:عطف:استفهام:مضاف	stopwords-kalimat-forms
اي	إي	حرف	كلمات شائعة	اي	اي		stopwords-kalimat-extra
اي	إِي	حرف	حرف جواب	اي	اي		stopwords-kalimat-forms
اي	أي	حرف	كلمات شائعة	اي	اي		stopwords-kalimat-json
اي	اي	حرف	كلمات شائعة	اي	اي		stopwords-kalimat-list
اي	أي	حرف	كلمات شائعة	اي	اي		stopwords-kalimat-plain
ايا	أيا	حرف	كلمات شائعة	ايا	ايا		stopwords-kalimat-extra
ايا	أَيَا	حرف	حرف نداء	ايا	ايا		stopwords-kalimat-forms
ايا	أيا	حرف	كلمات شائعة	ايا	ايا		stopwords-kalimat-json
ايا	أيا	حرف	كلمات شائعة	ايا	ايا		stopwords-kalimat-list
ايا	أيا	حرف	كلمات شائعة	ايا	ايا		stopwords-kalimat-plain
ايار	أيار	حرف	كلمات شائعة	ايار	ايار		stopwords-kalimat-json
ايار	ايار	حرف	كلمات شائعة	ايار	ايار		stopwords-kalimat-list
ايار	أيار	حرف	كلمات شائعة	ايار	ايار		stopwords-kalimat-plain
اياك	إياك	حرف	كلمات شائعة	اياك	اياك		stopwords-kalimat-extra
اياك	إِيَّاك	ضمير	ضمير منفصل منصوب	اياك	اياك		stopwords-kalimat-forms
اياك	إياك	حرف	كلمات شائعة	اياك	اياك		stopwords-kalimat-json
اياك	إياك	حرف	كلمات شائعة	اياك	اياك		stopwords-kalimat-list
اياك	إياك	حرف	كلمات شائعة	اياك	اياك		stopwords-kalimat-plain
اياكم	إياكم	حرف	كلمات شائعة	اياكم	اياكم		stopwords-kalimat-extra
اياكم	إِيَّاكُم	ضمير	ضمير منفصل منصوب	اياكم	اياكم		stopwords-kalimat-forms
اياكم	إياكم	حرف	كلمات شائعة	اياكم	اياكم		stopwords-kalimat-json
اياكم	إياكم	حرف	كلمات شائعة	اياكم	اياكم		stopwords-kalimat-list
اياكم	إياكم	حرف	كلمات شائعة	اياكم	اياكم		stopwords-kalimat-plain
اياكما	إياكما	حرف	كلمات شائعة	اياكما	اياكما		stopwords-kalimat-extra
اياكما	إِيَّاكُمَا	ضمير	ضمير منفصل منصوب	اياكما	اياكما		stopwords-kalimat-forms
اياكما	إياكما	حرف	كلمات شائعة	اياكما	اياكما		stopwords-kalimat-json
اياكما	إياكما	حرف	كلمات شائعة	اياكما	اياكما		stopwords-kalimat-list
اياكما	إياكما	حرف	كلمات شائعة	اياكما	اياكما		stopwords-kalimat-plain
اياكن	إياكن	حرف	كلمات شائعة	اياكن	اياكن		stopwords-kalimat-extra
اياكن	إِيَّاكُنّ	ضمير	ضمير منفصل منصوب	اياكن	اياكن		stopwords-kalimat-forms
اياكن	إياكن	حرف	كلمات شائعة	اياكن	اياكن		stopwords-kalimat-json
اياكن	إياكن	حرف	كلمات شائعة	اياكن	اياكن		stopwords-kalimat-list
اياكن	إياكن	حرف	كلمات شائعة	اياكن	اياكن		stopwords-kalimat-plain
ايام	ايام	حرف	كلمات شائعة	ايام	ايام		stopwords-kalimat-list
ايان	أيان	حرف	كلمات شائعة	ايان	ايان		stopwords-kalimat-extra
ايان	أَيَّان	اسم	ظرف زمان	ايان	ايان		stopwords-kalimat-forms
ايان	أيان	حرف	كلمات شائعة	ايان	ايان		stopwords-kalimat-json
ايان	أيّان	حرف	كلمات شائعة	ايان	ايان		stopwords-kalimat-list
ايان	أيان	حرف	كلمات شائعة	ايان	ايان		stopwords-kalimat-plain
ايانا	إيانا	حرف	كلمات شائعة	ايانا	ايانا		stopwords-kalimat-extra
ايانا	إِيَّانَا	ضمير	ضمير منفصل منصوب	ايانا	ايانا		stopwords-kalimat-forms
ايانا	إيانا	حرف	كلمات شائعة	ايانا	ايانا		stopwords-kalimat-json
ايانا	إيانا	حرف	كلمات شائعة	ايانا	ايانا		stopwords-kalimat-list
ايانا	إيانا	حرف	كلمات شائعة	ايانا	ايانا		stopwords-kalimat-plain
اياه	إياه	حرف	كلمات شائعة	اياه	اياه		stopwords-kalimat-extra
اياه	إِيَّاه	ضمير	ضمير منفصل منصوب	اياه	اياه		stopwords-kalimat-forms
اياه	إياه	حرف	كلمات شائعة	اياه	اياه		stopwords-kalimat-json
اياه	إياه	حرف	كلمات شائعة	اياه	اياه		stopwords-kalimat-list
اياه	إياه	حرف	كلمات شائعة	اياه	اياه		stopwords-kalimat-plain
اياها	إياها	حرف	كلمات شائعة	اياها	اياها		stopwords-kalimat-extra
اياها	إِيَّاهَا	ضمير	ضمير منفصل منصوب	اياها	اياها		stopwords-kalimat-forms
اياها	إياها	حرف	كلمات شائعة	اياها	اياها		stopwords-kalimat-json
اياها	إياها	حرف	كلمات شائعة	اياها	اياها		stopwords-kalimat-list
اياها	إياها	حرف	كلمات شائعة	اياها	اياها		stopwords-kalimat-plain
اياهم	إياهم	حرف	كلمات شائعة	اياهم	اياهم		stopwords-kalimat-extra
اياهم	إِيَّاهُم	ضمير	ضمير منفصل منصوب	اياهم	اياهم		stopwords-kalimat-forms
اياهم	إياهم	حرف	كلمات شائعة	اياهم	اياهم		stopwords-kalimat-json
اياهم	إياهم	حرف	كلمات شائعة	اياهم	اياهم		stopwords-kalimat-list
اياهم	إياهم	حرف	كلمات شائعة	اياهم	اياهم		stopwords-kalimat-plain
اياهما	إياهما	حرف	كلمات شائعة	اياهما	اياهما		stopwords-kalimat-extra
اياهما	إِيَّاهُمَا	ضمير	ضمير منفصل منصوب	اياهما	اياهما		stopwords-kalimat-forms
اياهما	إياهما	حرف	كلمات شائعة	اياهما	اياهما		stopwords-kalimat-json
اياهما	إياهما	حرف	كلمات شائعة	اياهما	اياهما		stopwords-kalimat-list
اياهما	إياهما	حرف	كلمات شائعة	اياهما	اياهما		stopwords-kalimat-plain
اياهن	إياهن	حرف	كلمات شائعة	اياهن	اياهن		stopwords-kalimat-extra
اياهن	إِيَّاهُنّ	ضمير	ضمير منفصل منصوب	اياهن	اياهن		stopwords-kalimat-forms
اياهن	إياهن	حرف	كلمات شائعة	اياهن	اياهن		stopwords-kalimat-json
اياهن	إياهن	حرف	كلمات شائعة	اياهن	اياهن		stopwords-kalimat-list
اياهن	إياهن	حرف	كلمات شائعة	اياهن	اياهن		stopwords-kalimat-plain
اياي	إياي	حرف	كلمات شائعة	اياي	اياي		stopwords-kalimat-extra
اياي	إِيَّاي	ضمير	ضمير منفصل منصوب	اياي	اياي		stopwords-kalimat-forms
اياي	إياي	حرف	كلمات شائعة	اياي	اياي		stopwords-kalimat-json
اياي	إياي	حرف	كلمات شائعة	اياي	اياي		stopwords-kalimat-list
