word	vocalized	source
الرسمي	الرَّسْمِيُّ	vocalizations-paired-words
الرسمية	الرَّسْمِيَّةِ	vocalizations-paired-words
الرسول	الرَّسُولُ	vocalizations-json-map
الرسولا	الرَّسُولَا	vocalizations-json-map
الرسوم	الرُّسُومِ	vocalizations-paired-words
الرسومات	الرُّسُومَاتِ	vocalizations-paired-words
الرشاد	الرَّشَادِ	vocalizations-json-map
الرشد	الرُّشْدُ	vocalizations-json-map
الرشيد	الرَّشِيدُ	vocalizations-json-map
الرصينة	الرَّصِينَةِ	vocalizations-paired-words
الرضاعة	الرَّضَاعَةَ	vocalizations-json-map
الرطوبة	الرُّطُوبَةِ	vocalizations-paired-words
الرعاء	الرِّعَاءُ	vocalizations-json-map
الرعاش	الرّعَّاشُ	vocalizations-paired-words
الرعاشة	الرَّعَّاشَةَ	vocalizations-paired-words
الرعاية	الرِّعَايَةِ	vocalizations-paired-words
الرعب	الرُّعْبَ	vocalizations-json-map
الرعد	الرَّعْدُ	vocalizations-json-map
الرغم	الرَّغْمِ	vocalizations-paired-words
الرفاعي	الرِّفَاعِي	vocalizations-paired-words
الرفث	الرَّفَثُ	vocalizations-json-map
الرفد	الرِّفْدُ	vocalizations-json-map
الرفيق	الرَّفِيقَ	vocalizations-paired-words
الرق	الرِّقَّ	vocalizations-paired-words
الرقاب	الرِّقَابِ	vocalizations-json-map
الرقم	الرَّقْمَ	vocalizations-paired-words
الرقمي	الرَّقْمِيِّ	vocalizations-paired-words
الرقمية	الرَّقْمِيَّةُ	vocalizations-paired-words
الرقيب	الرَّقِيبَ	vocalizations-json-map
الركلة	الرَّكْلَةَ	vocalizations-paired-words
الركن	الرُّكْنِ	vocalizations-paired-words
الركنية	الرُّكْنِيَّةَ	vocalizations-paired-words
الرمال	الرِّمَالِ	vocalizations-paired-words
الرمح	الرُّمْحَ	vocalizations-paired-words
الرمحال	الرُّمْحَال	vocalizations-paired-words
الرملية	الرَّمْلِيَّةِ	vocalizations-paired-words
الرموز	الرُّمُوزِ	vocalizations-paired-words
الرهب	الرَّهْبِ	vocalizations-json-map
الرهبنة	الرَّهْبَنَةِ	vocalizations-paired-words
الرواءي	الرِّوَائِيُّ	vocalizations-paired-words
الرواءية	الرِّوَائِيَّةُ	vocalizations-paired-words
الرواتب	الرَّوَاتِبِ	vocalizations-paired-words
الرواية	الرِّوَايَةِ	vocalizations-paired-words
الروح	الرُّوحَ	vocalizations-json-map
الروحي	الرُّوحِيُّ	vocalizations-paired-words
الروس	الرُّوسُ	vocalizations-paired-words
الروسي	الرُّوسِيِّ	vocalizations-paired-words
الروسية	الرُّوسِيَّةِ	vocalizations-paired-words
الروع	الرَّوْعُ	vocalizations-json-map
الروك	الرُّوك	vocalizations-paired-words
الروم	الرُّومُ	vocalizations-json-map
الروماني	الرُّومَانِي	vocalizations-paired-words
الرومانية	الرُّومَانِيَّةِ	vocalizations-paired-words
الرياح	الرِّيَاحُ	vocalizations-json-map
الرياض	الرِّيَّاضِ	vocalizations-paired-words
الرياضات	الرِّيَّاضَاتِ	vocalizations-paired-words
الرياضة	الرِّيَاضَةِ	vocalizations-paired-words
الرياضي	الرِّيَاضِيِّ	vocalizations-paired-words
الرياضية	الرِّيَاضِيَّةِ	vocalizations-paired-words
الرياضيون	الرِّيَاضِيُّونَ	vocalizations-paired-words
الريال	الرِّيَالُ	vocalizations-paired-words
الريح	الرِّيحِ	vocalizations-json-map
الريف	الرِّيفِ	vocalizations-paired-words
الزاءر	الزَّائِرِ	vocalizations-paired-words
الزاد	الزَّادِ	vocalizations-json-map
الزارعون	الزَّارِعُونَ	vocalizations-json-map
الزام	إِلْزَامُ	vocalizations-paired-words
الزاميا	إلْزَامِيًّا	vocalizations-paired-words
الزاني	الزَّانِي	vocalizations-json-map
الزانية	الزَّانِيَةُ	vocalizations-json-map
الزاهدين	الزَّاهِدِينَ	vocalizations-json-map
الزاوية	الزَّاوِيَّةِ	vocalizations-paired-words
الزباءن	الزَّبَائِنِ	vocalizations-paired-words
الزبانية	الزَّبَانِيَةَ	vocalizations-json-map
الزبد	الزَّبَدُ	vocalizations-json-map
الزبر	الزُّبُرِ	vocalizations-json-map
الزبور	الزَّبُورِ	vocalizations-json-map
الزجاجة	الزُّجَاجَةُ	vocalizations-json-map
الزحام	الزِّحَامِ	vocalizations-paired-words
الزراع	الزُّرَّاعَ	vocalizations-json-map
الزراعة	الزِّرَاعَةِ	vocalizations-paired-words
الزراعي	الزِّرَاعِيِّ	vocalizations-paired-words
الزراعية	الزِّرَاعِيَّةِ	vocalizations-paired-words
الزرع	الزَّرْعَ	vocalizations-json-map
الزقوم	الزَّقُّومِ	vocalizations-json-map
الزكاة	الزَّكَاةِ	vocalizations-json-map
الزلزالي	الزِّلْزَالِيِّ	vocalizations-paired-words
الزمالك	الزَّمَالِكِ	vocalizations-paired-words
الزمن	الزَّمَنِ	vocalizations-paired-words
الزمناه	أَلْزَمْنَاهُ	vocalizations-json-map
الزميل	الزَّمِيلِ	vocalizations-paired-words
الزنا	الزِّنَا	vocalizations-json-map
الزهايمر	ألْزَهَايْمَرَ	vocalizations-paired-words
الزواج	الزَّوَاجِ	vocalizations-paired-words
الزوار	الزُّوَّارَ	vocalizations-paired-words
الزوجية	الزَّوْجِيَّةَ	vocalizations-paired-words
الزوجين	الزَّوْجَيْنِ	vocalizations-json-map
الزور	الزُّورَ	vocalizations-json-map
الزيادة	الزِّيَادَةِ	vocalizations-paired-words
الزيت	الزَّيْتُ	vocalizations-paired-words
الزيتون	الزَّيْتُونِ	vocalizations-paired-words
الزيتونة	الزَّيْتُونَةِ	vocalizations-paired-words
الزينة	الزِّينَةِ	vocalizations-json-map
الزيوان	الزِّيوَانُ	vocalizations-paired-words
الساءحون	السَّائِحُونَ	vocalizations-json-map
الساءدة	السَّائِدَةِ	vocalizations-paired-words
الساءقين	السَّائِقِينَ	vocalizations-paired-words
الساءل	السَّائِلَ	vocalizations-json-map
السابع	السَّابِعِ	vocalizations-paired-words
السابعة	السَّابِعَةِ	vocalizations-paired-words
السابق	السَّابِقِ	vocalizations-paired-words
السابقة	السَّابِقَةِ	vocalizations-paired-words
السابقون	السَّابِقُونَ	vocalizations-json-map
السابقين	السَّابِقِينَ	vocalizations-paired-words
الساجدون	السَّاجِدُونَ	vocalizations-json-map
الساجدين	السَّاجِدِينَ	vocalizations-json-map
الساحة	السَّاحَةِ	vocalizations-paired-words
الساحر	السَّاحِرُ	vocalizations-json-map
الساحرون	السَّاحِرُونَ	vocalizations-json-map
الساحل	السَّاحِلِ	vocalizations-paired-words
الساخرين	السَّاخِرِينَ	vocalizations-json-map
السادس	السَّادِسَ	vocalizations-paired-words
السادسة	السَّادِسَةِ	vocalizations-paired-words
الساعات	السَّاعَاتُ	vocalizations-paired-words
الساعة	السَّاعَةِ	vocalizations-json-map
الساق	السَّاقُ	vocalizations-json-map
الساكن	السَّاكِنِ	vocalizations-paired-words
السامري	السَّامِرِيُّ	vocalizations-json-map
السبات	السُّبَات	vocalizations-paired-words
السباق	السباق	vocalizations-paired-words
السبانخ	السَّبَانِخِ	vocalizations-paired-words
السبب	السَّبَبُ	vocalizations-paired-words
السبت	السَّبْتُ	vocalizations-json-map
السبسي	السَّبْسِي	vocalizations-paired-words
السبع	السَّبُعُ	vocalizations-json-map
السبعينيات	السَّبْعِينِيَّاتِ	vocalizations-paired-words
السبل	السُّبُلَ	vocalizations-json-map
السبيل	السَّبِيلُ	vocalizations-json-map
السبيلا	السَّبِيلَا	vocalizations-json-map
الست	أَلَسْتُ	vocalizations-json-map
الستار	السِّتَارُ	vocalizations-paired-words
السجاءر	السَّجَائِرُ	vocalizations-paired-words
السجل	السِّجِلِّ	vocalizations-json-map
السجن	السِّجْنَ	vocalizations-json-map
السجود	السُّجُودِ	vocalizations-json-map
السحاب	السَّحَابَ	vocalizations-json-map
السحت	السُّحْتَ	vocalizations-json-map
السحر	السِّحْرُ	vocalizations-json-map
السحرة	السَّحَرَةَ	vocalizations-json-map
السحور	السَّحُورِ	vocalizations-paired-words
السدر	السِّدْرِ	vocalizations-paired-words
السدرة	السِّدْرَةَ	vocalizations-json-map
السدس	السُّدُسُ	vocalizations-json-map
السدين	السَّدَّيْنِ	vocalizations-json-map
السر	السِّرَّ	vocalizations-json-map
السراء	السَّرَّاءِ	vocalizations-json-map
السراءر	السَّرَائِرُ	vocalizations-json-map
السرد	السَّرْدِ	vocalizations-json-map
السرطان	السَّرَطَانِ	vocalizations-paired-words
السرطانات	السَّرَطَانَاتِ	vocalizations-paired-words
السرعة	السُّرْعَةِ	vocalizations-paired-words
السرعوف	السُّرْعوفِ	vocalizations-paired-words
السرقة	السَّرِقَةِ	vocalizations-paired-words
السري	السِّرِّيِّ	vocalizations-paired-words
السريع	السَّرِيعِ	vocalizations-paired-words
السريعة	السَّرِيعَةِ	vocalizations-paired-words
السطور	السُّطُورِ	vocalizations-paired-words
السعادة	السَّعَادَةِ	vocalizations-paired-words
السعرات	السُّعْرَاتِ	vocalizations-paired-words
السعفة	السَّعْفَةِ	vocalizations-paired-words
السعودي	السُّعُودِيِّ	vocalizations-paired-words
السعودية	السُّعُودِيَّةِ	vocalizations-paired-words
السعوديين	السُّعُودِيِّينَ	vocalizations-paired-words
السعي	السَّعْيَ	vocalizations-json-map
السعيدة	السَّعِيدَةُ	vocalizations-paired-words
السعير	السَّعِيرِ	vocalizations-json-map
السفارة	السِّفَارَةِ	vocalizations-paired-words
السفر	السَّفَرِ	vocalizations-paired-words
السفلا	السُّفْلَى	vocalizations-json-map
السفلي	السُّفْلِيِّ	vocalizations-paired-words
السفهاء	السُّفَهَاءَ	vocalizations-json-map
السفينة	السَّفِينَةُ	vocalizations-json-map
السفينتان	السَّفِينَتَانِ	vocalizations-paired-words
السفينتين	السَّفِينَتَيْنِ	vocalizations-paired-words
السقاية	السِّقَايَةَ	vocalizations-json-map
السقف	السَّقْفُ	vocalizations-json-map
السكان	السُّكَّانِ	vocalizations-paired-words
السكانية	السُّكَّانِيَّةِ	vocalizations-paired-words
السكتة	السَّكْتَةِ	vocalizations-paired-words
السكر	السُّكَّرِ	vocalizations-paired-words
السكن	السَّكَنِ	vocalizations-paired-words
السكنية	السَّكَنِيَّةِ	vocalizations-paired-words
السكواش	السّكوَاشِ	vocalizations-paired-words
السكينة	السَّكِينَةَ	vocalizations-json-map
السلاح	السِّلَاحِ	vocalizations-paired-words
السلالم	السَّلَالِمِ	vocalizations-paired-words
السلام	السَّلَامَ	vocalizations-json-map
السلب	السَّلْبِ	vocalizations-paired-words
السلبي	السَّلْبِيِّ	vocalizations-paired-words
السلبية	السَّلْبِيَّةِ	vocalizations-paired-words
السلطات	السُّلُطَاتُ	vocalizations-paired-words
السلطة	السَّلَطَةِ	vocalizations-paired-words
السلع	السِّلَعِ	vocalizations-paired-words
السلك	السِّلْكِ	vocalizations-paired-words
السلم	السَّلْمِ	vocalizations-json-map
السلمية	السِّلْمِيَّةِ	vocalizations-paired-words
السلوك	السُّلُوكِ	vocalizations-paired-words
السماء	السَّمَاءَ	vocalizations-json-map
السماح	السَّمَاحَ	vocalizations-paired-words
السماوات	السَّمَاوَاتُ	vocalizations-json-map
السمع	السَّمْعِ	vocalizations-json-map
السمنة	السِّمْنَةَ	vocalizations-paired-words
السموم	السَّمُومِ	vocalizations-json-map
السميع	السَّمِيعُ	vocalizations-json-map
السن	السِّنِّ	vocalizations-paired-words
السنة	السَّنَةِ	vocalizations-paired-words
السنتكم	أَلْسِنَتُكُمُ	vocalizations-json-map
السنتهم	أَلْسِنَتَهُمْ	vocalizations-json-map
السنغال	السِّنِغَالُ	vocalizations-paired-words
السنغالي	السِّنِغَالِيِّ	vocalizations-paired-words
